Action,Price,Shares Held,Balance,Portfolio Value,Transaction Cost
Hold,192.53,40798.0,93.12520997963838,7854932.06520998,0.0
Sell,192.53,0.0,7847077.22626998,7847077.22626998,7854.838940000001
Sell,192.53,0.0,7847077.22626998,7847077.22626998,0.0
Sell,192.53,0.0,7847077.22626998,7847077.22626998,0.0
Sell,192.53,0.0,7847077.22626998,7847077.22626998,0.0
Sell,192.53,0.0,7847077.22626998,7847077.22626998,0.0
Sell,192.53,0.0,7847077.22626998,7847077.22626998,0.0
Sell,192.53,0.0,7847077.22626998,7847077.22626998,0.0
Sell,192.53,0.0,7847077.22626998,7847077.22626998,0.0
Sell,192.53,0.0,7847077.22626998,7847077.22626998,0.0
Sell,192.53,0.0,7847077.22626998,7847077.22626998,0.0
Sell,192.53,0.0,7847077.22626998,7847077.22626998,0.0
Sell,192.53,0.0,7847077.22626998,7847077.22626998,0.0
Sell,192.53,0.0,7847077.22626998,7847077.22626998,0.0
Sell,192.53,0.0,7847077.22626998,7847077.22626998,0.0
Sell,192.53,0.0,7847077.22626998,7847077.22626998,0.0
Sell,192.53,0.0,7847077.22626998,7847077.22626998,0.0
Sell,192.53,0.0,7847077.22626998,7847077.22626998,0.0
Sell,192.53,0.0,7847077.22626998,7847077.22626998,0.0
Sell,192.535,0.0,7847077.22626998,7847077.22626998,0.0
Hold,192.535,0.0,7847077.22626998,7847077.22626998,0.0
Hold,192.535,0.0,7847077.22626998,7847077.22626998,0.0
Buy,192.53,40757.0,-7714.92894001957,7839230.28105998,7846.94521
Hold,192.53,40757.0,-7714.92894001957,7839230.28105998,0.0
Hold,192.53,40757.0,-7714.92894001957,7839230.28105998,0.0
Hold,192.53,40757.0,-7714.92894001957,7839230.28105998,0.0
Hold,192.53,40757.0,-7714.92894001957,7839230.28105998,0.0
Hold,192.53,40757.0,-7714.92894001957,7839230.28105998,0.0
Hold,192.53,40757.0,-7714.92894001957,7839230.28105998,0.0
Hold,192.53,40757.0,-7714.92894001957,7839230.28105998,0.0
Hold,192.53,40757.0,-7714.92894001957,7839230.28105998,0.0
Hold,192.53,40757.0,-7714.92894001957,7839230.28105998,0.0
Sell,192.53,0.0,7831383.335849981,7831383.335849981,7846.94521
Sell,192.53,0.0,7831383.335849981,7831383.335849981,0.0
Sell,192.53,0.0,7831383.335849981,7831383.335849981,0.0
Sell,192.53,0.0,7831383.335849981,7831383.335849981,0.0
Sell,192.52,0.0,7831383.335849981,7831383.335849981,0.0
Sell,192.53,0.0,7831383.335849981,7831383.335849981,0.0
Sell,192.53,0.0,7831383.335849981,7831383.335849981,0.0
Hold,192.53,0.0,7831383.335849981,7831383.335849981,0.0
Hold,192.53,0.0,7831383.335849981,7831383.335849981,0.0
Hold,192.53,0.0,7831383.335849981,7831383.335849981,0.0
Hold,192.53,0.0,7831383.335849981,7831383.335849981,0.0
Hold,192.53,0.0,7831383.335849981,7831383.335849981,0.0
Hold,192.535,0.0,7831383.335849981,7831383.335849981,0.0
Hold,192.54,0.0,7831383.335849981,7831383.335849981,0.0
Buy,192.54,40674.0,-7819.996110019274,7823551.963889981,7831.37196
Buy,192.535,40633.0,81.83282498072549,7823356.487824981,-7.893935
Buy,192.53,40633.0,81.83282498072549,7823153.322824981,0.0
Buy,192.53,40633.0,81.83282498072549,7823153.322824981,0.0
Buy,192.53,40633.0,81.83282498072549,7823153.322824981,0.0
Hold,192.53,40633.0,81.83282498072549,7823153.322824981,0.0
Buy,192.53,40633.0,81.83282498072549,7823153.322824981,0.0
Buy,192.53,40633.0,81.83282498072549,7823153.322824981,0.0
Buy,192.535,40633.0,81.83282498072549,7823356.487824981,0.0
Buy,192.54,40633.0,81.83282498072549,7823559.65282498,0.0
Buy,192.54,40633.0,81.83282498072549,7823559.65282498,0.0
Buy,192.54,40633.0,81.83282498072549,7823559.65282498,0.0
Buy,192.535,40633.0,81.83282498072549,7823356.487824981,0.0
Buy,192.53,40633.0,81.83282498072549,7823153.322824981,0.0
Buy,192.53,40633.0,81.83282498072549,7823153.322824981,0.0
Buy,192.53,40633.0,81.83282498072549,7823153.322824981,0.0
Buy,192.53,40633.0,81.83282498072549,7823153.322824981,0.0
Buy,192.53,40633.0,81.83282498072549,7823153.322824981,0.0
Buy,192.53,40633.0,81.83282498072549,7823153.322824981,0.0
Buy,192.53,40633.0,81.83282498072549,7823153.322824981,0.0
Buy,192.53,40633.0,81.83282498072549,7823153.322824981,0.0
Buy,192.53,40633.0,81.83282498072549,7823153.322824981,0.0
Buy,192.53,40633.0,81.83282498072549,7823153.322824981,0.0
Hold,192.53,40633.0,81.83282498072549,7823153.322824981,0.0
Hold,192.53,40633.0,81.83282498072549,7823153.322824981,0.0
Sell,192.53,0.0,7815330.251334981,7815330.251334981,7823.07149
Sell,192.53,0.0,7815330.251334981,7815330.251334981,0.0
Sell,192.53,0.0,7815330.251334981,7815330.251334981,0.0
Sell,192.53,0.0,7815330.251334981,7815330.251334981,0.0
Sell,192.53,0.0,7815330.251334981,7815330.251334981,0.0
Hold,192.53,0.0,7815330.251334981,7815330.251334981,0.0
Hold,192.53,0.0,7815330.251334981,7815330.251334981,0.0
Hold,192.53,0.0,7815330.251334981,7815330.251334981,0.0
Hold,192.53,0.0,7815330.251334981,7815330.251334981,0.0
Hold,192.53,0.0,7815330.251334981,7815330.251334981,0.0
Hold,192.53,0.0,7815330.251334981,7815330.251334981,0.0
Hold,192.53,0.0,7815330.251334981,7815330.251334981,0.0
Hold,192.53,0.0,7815330.251334981,7815330.251334981,0.0
Hold,192.53,0.0,7815330.251334981,7815330.251334981,0.0
Hold,192.53,0.0,7815330.251334981,7815330.251334981,0.0
Hold,192.53,0.0,7815330.251334981,7815330.251334981,0.0
Hold,192.535,0.0,7815330.251334981,7815330.251334981,0.0
Hold,192.535,0.0,7815330.251334981,7815330.251334981,0.0
Buy,192.53,40592.0,-7662.686425019056,7807515.073574981,7815.17776
Buy,192.53,40552.0,46.21477498094464,7807522.774774981,-7.7012
Hold,192.53,40552.0,46.21477498094464,7807522.774774981,0.0
Sell,192.53,0.0,7799715.29821498,7799715.29821498,7807.47656
Hold,192.53,0.0,7799715.29821498,7799715.29821498,0.0
Hold,192.53,0.0,7799715.29821498,7799715.29821498,0.0
Buy,192.53,40511.0,-7667.114615019411,7791915.715384981,7799.58283
Buy,192.53,40471.0,41.786584980589396,7791923.416584981,-7.7012
Hold,192.53,40471.0,41.786584980589396,7791923.416584981,0.0
Hold,192.53,40471.0,41.786584980589396,7791923.416584981,0.0
Hold,192.53,40471.0,41.786584980589396,7791923.416584981,0.0
Hold,192.535,40471.0,41.786584980589396,7792125.77158498,0.0
Hold,192.53,40471.0,41.786584980589396,7791923.416584981,0.0
Buy,192.53,40471.0,41.786584980589396,7791923.416584981,0.0
Buy,192.53,40471.0,41.786584980589396,7791923.416584981,0.0
Hold,192.53,40471.0,41.786584980589396,7791923.416584981,0.0
Buy,192.53,40471.0,41.786584980589396,7791923.416584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.535,40471.0,41.786584980589396,7792125.77158498,0.0
Buy,192.53,40471.0,41.786584980589396,7791923.416584981,0.0
Buy,192.53,40471.0,41.786584980589396,7791923.416584981,0.0
Buy,192.53,40471.0,41.786584980589396,7791923.416584981,0.0
Buy,192.535,40471.0,41.786584980589396,7792125.77158498,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.535,40471.0,41.786584980589396,7792125.77158498,0.0
Buy,192.535,40471.0,41.786584980589396,7792125.77158498,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.54,40471.0,41.786584980589396,7792328.126584981,0.0
Buy,192.53,40471.0,41.786584980589396,7791923.416584981,0.0
Hold,192.53,40471.0,41.786584980589396,7791923.416584981,0.0
Hold,192.53,40471.0,41.786584980589396,7791923.416584981,0.0
Sell,192.53,0.0,7784131.534954981,7784131.534954981,7791.88163
Sell,192.53,0.0,7784131.534954981,7784131.534954981,0.0
Sell,192.53,0.0,7784131.534954981,7784131.534954981,0.0
Hold,192.53,0.0,7784131.534954981,7784131.534954981,0.0
Hold,192.53,0.0,7784131.534954981,7784131.534954981,0.0
Hold,192.53,0.0,7784131.534954981,7784131.534954981,0.0
Hold,192.53,0.0,7784131.534954981,7784131.534954981,0.0
Hold,192.53,0.0,7784131.534954981,7784131.534954981,0.0
Hold,192.53,0.0,7784131.534954981,7784131.534954981,0.0
Hold,192.53,0.0,7784131.534954981,7784131.534954981,0.0
Hold,192.53,0.0,7784131.534954981,7784131.534954981,0.0
Hold,192.53,0.0,7784131.534954981,7784131.534954981,0.0
Hold,192.53,0.0,7784131.534954981,7784131.534954981,0.0
Hold,192.53,0.0,7784131.534954981,7784131.534954981,0.0
Hold,192.53,0.0,7784131.534954981,7784131.534954981,0.0
Hold,192.53,0.0,7784131.534954981,7784131.534954981,0.0
Hold,192.53,0.0,7784131.534954981,7784131.534954981,0.0
Hold,192.53,0.0,7784131.534954981,7784131.534954981,0.0
Hold,192.53,0.0,7784131.534954981,7784131.534954981,0.0
Hold,192.53,0.0,7784131.534954981,7784131.534954981,0.0
Buy,192.53,40430.0,-7640.352945019491,7776347.547054981,7783.9879
Buy,192.53,40390.0,68.54825498050923,7776355.248254981,-7.7012
Buy,192.53,40390.0,68.54825498050923,7776355.248254981,0.0
Buy,192.53,40390.0,68.54825498050923,7776355.248254981,0.0
Buy,192.53,40390.0,68.54825498050923,7776355.248254981,0.0
Buy,192.53,40390.0,68.54825498050923,7776355.248254981,0.0
Buy,192.53,40390.0,68.54825498050923,7776355.248254981,0.0
Buy,192.52,40390.0,68.54825498050923,7775951.348254981,0.0
Hold,192.52,40390.0,68.54825498050923,7775951.348254981,0.0
Hold,192.52,40390.0,68.54825498050923,7775951.348254981,0.0
Sell,192.52,0.0,7768175.465454982,7768175.465454982,7775.882800000001
Hold,192.52,0.0,7768175.465454982,7768175.465454982,0.0
Hold,192.52,0.0,7768175.465454982,7768175.465454982,0.0
Hold,192.52,0.0,7768175.465454982,7768175.465454982,0.0
Hold,192.52,0.0,7768175.465454982,7768175.465454982,0.0
Hold,192.52,0.0,7768175.465454982,7768175.465454982,0.0
Hold,192.52,0.0,7768175.465454982,7768175.465454982,0.0
Hold,192.52,0.0,7768175.465454982,7768175.465454982,0.0
Hold,192.52,0.0,7768175.465454982,7768175.465454982,0.0
Hold,192.52,0.0,7768175.465454982,7768175.465454982,0.0
Hold,192.52,0.0,7768175.465454982,7768175.465454982,0.0
Hold,192.52,0.0,7768175.465454982,7768175.465454982,0.0
Hold,192.52,0.0,7768175.465454982,7768175.465454982,0.0
Hold,192.52,0.0,7768175.465454982,7768175.465454982,0.0
Hold,192.52,0.0,7768175.465454982,7768175.465454982,0.0
Hold,192.52,0.0,7768175.465454982,7768175.465454982,0.0
Hold,192.52,0.0,7768175.465454982,7768175.465454982,0.0
Hold,192.52,0.0,7768175.465454982,7768175.465454982,0.0
Hold,192.52,0.0,7768175.465454982,7768175.465454982,0.0
Hold,192.52,0.0,7768175.465454982,7768175.465454982,0.0
Hold,192.52,0.0,7768175.465454982,7768175.465454982,0.0
Hold,192.52,0.0,7768175.465454982,7768175.465454982,0.0
Buy,192.52,40349.0,-7582.004025018774,7760407.475974982,7767.98948
Buy,192.52,40309.0,126.49677498122583,7760415.176774981,-7.7008
Buy,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Buy,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Buy,192.525,40309.0,126.49677498122583,7760616.721774981,0.0
Buy,192.53,40309.0,126.49677498122583,7760818.266774981,0.0
Buy,192.53,40309.0,126.49677498122583,7760818.266774981,0.0
Buy,192.53,40309.0,126.49677498122583,7760818.266774981,0.0
Buy,192.53,40309.0,126.49677498122583,7760818.266774981,0.0
Buy,192.53,40309.0,126.49677498122583,7760818.266774981,0.0
Buy,192.53,40309.0,126.49677498122583,7760818.266774981,0.0
Buy,192.53,40309.0,126.49677498122583,7760818.266774981,0.0
Buy,192.53,40309.0,126.49677498122583,7760818.266774981,0.0
Buy,192.53,40309.0,126.49677498122583,7760818.266774981,0.0
Buy,192.53,40309.0,126.49677498122583,7760818.266774981,0.0
Buy,192.53,40309.0,126.49677498122583,7760818.266774981,0.0
Buy,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Buy,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Hold,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Hold,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Hold,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Hold,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Hold,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Hold,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Hold,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Hold,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Hold,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Hold,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Hold,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Hold,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Hold,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Hold,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Buy,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Buy,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Buy,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Buy,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Buy,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Buy,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Buy,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Buy,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Buy,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Buy,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Buy,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Buy,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Buy,192.52,40309.0,126.49677498122583,7760415.176774981,0.0
Buy,192.51,40309.0,126.49677498122583,7760012.086774981,0.0
Hold,192.51,40309.0,126.49677498122583,7760012.086774981,0.0
Hold,192.51,40309.0,126.49677498122583,7760012.086774981,0.0
Sell,192.51,0.0,7752252.201184981,7752252.201184981,7759.88559
Hold,192.51,0.0,7752252.201184981,7752252.201184981,0.0
Hold,192.51,0.0,7752252.201184981,7752252.201184981,0.0
Hold,192.51,0.0,7752252.201184981,7752252.201184981,0.0
Hold,192.51,0.0,7752252.201184981,7752252.201184981,0.0
Hold,192.51,0.0,7752252.201184981,7752252.201184981,0.0
Hold,192.51,0.0,7752252.201184981,7752252.201184981,0.0
Hold,192.51,0.0,7752252.201184981,7752252.201184981,0.0
Hold,192.51,0.0,7752252.201184981,7752252.201184981,0.0
Hold,192.51,0.0,7752252.201184981,7752252.201184981,0.0
Hold,192.5,0.0,7752252.201184981,7752252.201184981,0.0
Hold,192.5,0.0,7752252.201184981,7752252.201184981,0.0
Hold,192.5,0.0,7752252.201184981,7752252.201184981,0.0
Sell,192.5,0.0,7752252.201184981,7752252.201184981,0.0
Sell,192.5,0.0,7752252.201184981,7752252.201184981,0.0
Sell,192.5,0.0,7752252.201184981,7752252.201184981,0.0
Sell,192.51,0.0,7752252.201184981,7752252.201184981,0.0
Hold,192.5,0.0,7752252.201184981,7752252.201184981,0.0
Hold,192.51,0.0,7752252.201184981,7752252.201184981,0.0
Hold,192.51,0.0,7752252.201184981,7752252.201184981,0.0
Hold,192.51,0.0,7752252.201184981,7752252.201184981,0.0
Buy,192.51,40269.0,-7685.174005018547,7744500.015994981,7752.185189999999
Buy,192.51,40229.0,22.926394981452177,7744507.716394981,-7.7004
Buy,192.51,40229.0,22.926394981452177,7744507.716394981,0.0
Buy,192.51,40229.0,22.926394981452177,7744507.716394981,0.0
Buy,192.51,40229.0,22.926394981452177,7744507.716394981,0.0
Buy,192.51,40229.0,22.926394981452177,7744507.716394981,0.0
Buy,192.51,40229.0,22.926394981452177,7744507.716394981,0.0
Buy,192.51,40229.0,22.926394981452177,7744507.716394981,0.0
Buy,192.51,40229.0,22.926394981452177,7744507.716394981,0.0
Buy,192.51,40229.0,22.926394981452177,7744507.716394981,0.0
Buy,192.51,40229.0,22.926394981452177,7744507.716394981,0.0
Buy,192.51,40229.0,22.926394981452177,7744507.716394981,0.0
Buy,192.51,40229.0,22.926394981452177,7744507.716394981,0.0
Buy,192.51,40229.0,22.926394981452177,7744507.716394981,0.0
Buy,192.51,40229.0,22.926394981452177,7744507.716394981,0.0
Buy,192.51,40229.0,22.926394981452177,7744507.716394981,0.0
Buy,192.51,40229.0,22.926394981452177,7744507.716394981,0.0
Buy,192.51,40229.0,22.926394981452177,7744507.716394981,0.0
Buy,192.51,40229.0,22.926394981452177,7744507.716394981,0.0
Buy,192.51,40229.0,22.926394981452177,7744507.716394981,0.0
Buy,192.51,40229.0,22.926394981452177,7744507.716394981,0.0
Buy,192.51,40229.0,22.926394981452177,7744507.716394981,0.0
Buy,192.51,40229.0,22.926394981452177,7744507.716394981,0.0
Buy,192.51,40229.0,22.926394981452177,7744507.716394981,0.0
Hold,192.51,40229.0,22.926394981452177,7744507.716394981,0.0
Hold,192.51,40229.0,22.926394981452177,7744507.716394981,0.0
Hold,192.505,40229.0,22.926394981452177,7744306.571394981,0.0
Hold,192.5,40229.0,22.926394981452177,7744105.426394981,0.0
Hold,192.5,40229.0,22.926394981452177,7744105.426394981,0.0
Sell,192.5,0.0,7736361.343894982,7736361.343894982,7744.0825
Sell,192.5,0.0,7736361.343894982,7736361.343894982,0.0
Sell,192.5,0.0,7736361.343894982,7736361.343894982,0.0
Sell,192.5,0.0,7736361.343894982,7736361.343894982,0.0
Sell,192.5,0.0,7736361.343894982,7736361.343894982,0.0
Sell,192.5,0.0,7736361.343894982,7736361.343894982,0.0
Hold,192.5,0.0,7736361.343894982,7736361.343894982,0.0
Hold,192.5,0.0,7736361.343894982,7736361.343894982,0.0
Hold,192.5,0.0,7736361.343894982,7736361.343894982,0.0
Hold,192.5,0.0,7736361.343894982,7736361.343894982,0.0
Hold,192.5,0.0,7736361.343894982,7736361.343894982,0.0
Hold,192.5,0.0,7736361.343894982,7736361.343894982,0.0
Hold,192.5,0.0,7736361.343894982,7736361.343894982,0.0
Hold,192.5,0.0,7736361.343894982,7736361.343894982,0.0
Hold,192.5,0.0,7736361.343894982,7736361.343894982,0.0
Hold,192.5,0.0,7736361.343894982,7736361.343894982,0.0
Hold,192.5,0.0,7736361.343894982,7736361.343894982,0.0
Hold,192.5,0.0,7736361.343894982,7736361.343894982,0.0
Hold,192.5,0.0,7736361.343894982,7736361.343894982,0.0
Hold,192.5,0.0,7736361.343894982,7736361.343894982,0.0
Hold,192.495,0.0,7736361.343894982,7736361.343894982,0.0
Hold,192.495,0.0,7736361.343894982,7736361.343894982,0.0
Hold,192.49,0.0,7736361.343894982,7736361.343894982,0.0
Hold,192.49,0.0,7736361.343894982,7736361.343894982,0.0
Hold,192.49,0.0,7736361.343894982,7736361.343894982,0.0
Sell,192.49,0.0,7736361.343894982,7736361.343894982,0.0
Sell,192.49,0.0,7736361.343894982,7736361.343894982,0.0
Sell,192.49,0.0,7736361.343894982,7736361.343894982,0.0
Sell,192.49,0.0,7736361.343894982,7736361.343894982,0.0
Sell,192.49,0.0,7736361.343894982,7736361.343894982,0.0
Sell,192.49,0.0,7736361.343894982,7736361.343894982,0.0
Sell,192.49,0.0,7736361.343894982,7736361.343894982,0.0
Sell,192.49,0.0,7736361.343894982,7736361.343894982,0.0
Sell,192.48,0.0,7736361.343894982,7736361.343894982,0.0
Sell,192.48,0.0,7736361.343894982,7736361.343894982,0.0
Sell,192.48,0.0,7736361.343894982,7736361.343894982,0.0
Sell,192.48,0.0,7736361.343894982,7736361.343894982,0.0
Sell,192.48,0.0,7736361.343894982,7736361.343894982,0.0
Sell,192.475,0.0,7736361.343894982,7736361.343894982,0.0
Sell,192.475,0.0,7736361.343894982,7736361.343894982,0.0
Sell,192.475,0.0,7736361.343894982,7736361.343894982,0.0
Sell,192.48,0.0,7736361.343894982,7736361.343894982,0.0
Sell,192.48,0.0,7736361.343894982,7736361.343894982,0.0
Sell,192.48,0.0,7736361.343894982,7736361.343894982,0.0
Hold,192.49,0.0,7736361.343894982,7736361.343894982,0.0
Hold,192.485,0.0,7736361.343894982,7736361.343894982,0.0
Hold,192.49,0.0,7736361.343894982,7736361.343894982,0.0
Buy,192.49,40190.0,-7547.929205019027,7728625.1707949815,7736.173100000001
Buy,192.49,40150.0,159.3703949809733,7728632.870394981,-7.6996
Buy,192.49,40150.0,159.3703949809733,7728632.870394981,0.0
Buy,192.49,40150.0,159.3703949809733,7728632.870394981,0.0
Buy,192.49,40150.0,159.3703949809733,7728632.870394981,0.0
Buy,192.49,40150.0,159.3703949809733,7728632.870394981,0.0
Buy,192.49,40150.0,159.3703949809733,7728632.870394981,0.0
Buy,192.49,40150.0,159.3703949809733,7728632.870394981,0.0
Buy,192.49,40150.0,159.3703949809733,7728632.870394981,0.0
Buy,192.49,40150.0,159.3703949809733,7728632.870394981,0.0
Buy,192.49,40150.0,159.3703949809733,7728632.870394981,0.0
Buy,192.49,40150.0,159.3703949809733,7728632.870394981,0.0
Buy,192.49,40150.0,159.3703949809733,7728632.870394981,0.0
Buy,192.49,40150.0,159.3703949809733,7728632.870394981,0.0
Buy,192.49,40150.0,159.3703949809733,7728632.870394981,0.0
Buy,192.49,40150.0,159.3703949809733,7728632.870394981,0.0
Buy,192.49,40150.0,159.3703949809733,7728632.870394981,0.0
Buy,192.49,40150.0,159.3703949809733,7728632.870394981,0.0
Buy,192.49,40150.0,159.3703949809733,7728632.870394981,0.0
Buy,192.49,40150.0,159.3703949809733,7728632.870394981,0.0
Buy,192.49,40150.0,159.3703949809733,7728632.870394981,0.0
Buy,192.49,40150.0,159.3703949809733,7728632.870394981,0.0
Buy,192.49,40150.0,159.3703949809733,7728632.870394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.495,40150.0,159.3703949809733,7728833.620394981,0.0
Buy,192.495,40150.0,159.3703949809733,7728833.620394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Buy,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Hold,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
Hold,192.5,40150.0,159.3703949809733,7729034.370394981,0.0
